CAZyme	ART45	ART46	ART47	ART48	ART49	ART50	CIGOMA4	CIGOMD18	DELGOM54	DELGOM55	DELGOM56	DELGOM57	DELGOM58	DELGOM59	DELGOM60	DSANT06	DSANT08	DSANT09	DSANT11	DSANT95	GBGOC44	GBGOC45	GBGOC47	GYRPAC92	HRSPAC47	KJGOM4	KJGOM5	KJGOM6	KOR52	KOR58	LOKART30	LOKART60	LOKART62	LOKART95	MARPAC23	SMMPAC33	SMMPAC46
GH43_28	0.31544	0.275019	0.344231	0.209534	0	0.169998	0.273694	0.952165	0.570015	2.20274	0.507118	0.741369	2.18951	1.32613	0	2.87144	0.356243	1.53544	0.370705	8.59648	0.228732	0.257941	0.483443	0	0.799006	0.517544	1.37533	2.98531	2.51525	0.56637	0.678513	1.80902	2.25991	2.11296	1.30844	2.85045	3.80569
GH43_29	1.1829	0.825057	0.430288	0.419069	0.442565	0.509993	0	0.238041	0.570015	0	0	0	0.547377	0	0	10.409	5.69989	5.2205	1.11212	1.95374	0.228732	0	1.28918	0.472032	0	0	0.825197	2.98531	5.0305	3.39822	0.949918	0	1.21687	1.12691	0.654221	3.66487	4.75711
GH43_3	0.23658	0.137509	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07679	0.356243	0	0.370705	0.390749	0.457463	0.257941	3.22296	0	3.19602	0	0	0.298531	0.251525	0	0.271405	0	0.521517	0.422592	0	0.570091	2.1407
GH43_30	0.3943	0.481283	0.430288	0.209534	0.442565	0.339995	0	0.238041	0	0.367124	0	0.370685	0.547377	0	0	0.35893	0.356243	3.07088	1.85353	9.76872	0.457463	0.257941	0.322296	0	0	0	0	0	0.50305	0	1.22132	0	0	0.281728	0	0.0814416	0.237856
GH43_31	0.47316	0.0687547	0.258173	0	0.221282	0	0.273694	4.76083	2.28006	4.03836	0.507118	2.59479	1.09475	0	1.20576	0.71786	1.06873	0.307088	0.370705	0	5.94702	4.64293	15.9536	0	0	0.776315	1.65039	2.08972	1.63491	1.69911	2.30694	0.904511	1.30379	0.986049	0	4.23496	2.61641
GH43_32	0	0.137509	0.172115	0	0.221282	0.339995	0.821082	0.238041	0	0	0	0.741369	0	0	0.602881	0.71786	0	0.614177	0.370705	0.390749	0.457463	0	1.28918	0	0.799006	1.03509	0	0.895592	0.377288	0.56637	0.54281	0.904511	0.260758	0.140864	0	0.488649	0.951423
GH43_33	0.47316	0.206264	0.344231	0	0	0.339995	0	1.42825	0	1.10137	0	0.741369	0.547377	0.663065	0	1.43572	1.42497	0.921265	1.48282	1.563	2.28732	2.83735	4.67329	0	0.799006	0	1.10026	2.38825	0.377288	0	1.22132	1.50752	1.21687	1.26778	0	2.85045	2.1407
GH43_34	0.31544	0.343774	0	0	0.442565	0.169998	0	0.238041	1.14003	0.734247	0	0.741369	0	0.663065	0	10.409	4.98741	5.2205	2.22423	2.34449	1.14366	0.773822	1.61148	0	0	0	0.275066	0.597061	6.91694	2.26548	1.22132	0.603008	1.04303	0.845185	0	0.651533	1.18928
GH43_35	0.0788599	0.0687547	0	0	0	0	0	0.238041	0	0.367124	0	0	0	0	0	1.43572	0.356243	0.307088	0	4.29824	0	0	0	0	0	0	0	0	0.377288	0	0	0	0.0869195	0	0	0.0814416	0
GH43_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251525	0	0	0	0	0.140864	0	0	0
GH43_4	0	0	0	0	0	0	0	0	0	0	0.507118	0.741369	0	0	0	0	0	0.307088	0	5.07974	0.228732	0.257941	0.161148	0	0	0	0.275066	0.597061	0.754575	0.56637	0.271405	0	0.173839	0.422592	0	0.895857	0.475711
GH43_5	0.55202	0.618793	0.774519	0.209534	0.885129	0.509993	0	2.38041	3.42009	2.56987	1.01424	1.85342	0	0.663065	0	0.35893	0.712486	0.614177	1.48282	0.781498	0.228732	0	0.483443	0.236016	0	0	4.40105	7.16474	2.51525	2.26548	1.89984	0.904511	2.34683	2.67642	0	5.2937	4.99497
GH43_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0	0	0	0	0	0	0	0.251525	0	0	0	0	0	0	0	0
GH43_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23037	0.712486	2.7638	0.370705	0	0	0	0	0	0	0	0	0	0.125763	0	0	0	0	0.140864	0	0.0814416	0
GH43_9	0.23658	0.137509	0.0860576	0	0.663847	0.169998	0	0.714124	1.14003	0.367124	0	0	0.547377	0	0	1.43572	1.06873	1.53544	0.370705	0.390749	0	0	0.161148	0	0	0	0.275066	0.597061	2.0122	0.56637	0.54281	0	0.869195	0.563456	0	1.46595	1.66499
GH44	0.15772	0.137509	0.258173	0	0	0	0	0.238041	0	0.734247	0	0	0	0	0	1.07679	0.356243	1.53544	1.85353	0	0.457463	0.515882	0.483443	0	0	0.517544	0	0	0.251525	0	0.949918	0	0.782275	0	0	0.570091	0.951423
GH45	0	0.137509	0.0860576	0	0.221282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298531	0.251525	0	0	0	0	0	0	0.407208	0
GH46	0.31544	0.687547	0.688461	0.838138	0.885129	0.169998	2.73694	0.238041	1.14003	0.367124	0	0.370685	0	0	0	0	0	0.921265	0.74141	0.390749	0.914926	0.515882	0.644591	1.18008	0.799006	0.776315	1.65039	0.597061	0.628813	0	0.135703	1.20602	0.347678	0.281728	0.654221	0.0814416	0
GH47	0.15772	0.0687547	0	0	0.221282	0	0	0.714124	0	0	0	0.741369	0	0	0	3.94823	1.78122	1.22835	1.11212	0.390749	0.914926	0.773822	0.483443	0	0	0	0	0.597061	0.880338	0	0.135703	0	0.173839	0	0	0.732974	0.237856
GH49	0.0788599	0.137509	0.0860576	0	0	0	0	0	0	0	0	0	0	0	0	1.43572	0	0.921265	0	0	0	0	0.322296	0	0	0	0	0	0	0	0.271405	0	0.260758	0.281728	0	0.325766	0.237856
GH5	1.41948	2.20015	1.20481	0.838138	0.885129	1.01999	1.09478	8.80753	2.28006	8.44384	1.01424	0.741369	2.73689	4.64146	3.61729	6.10181	3.20619	3.37797	6.30199	5.47049	25.3892	23.7306	23.6887	0	2.39702	1.29386	5.77638	9.55298	5.65932	1.13274	9.77059	9.64812	11.7341	6.62061	1.96266	12.3791	5.94639
GH50	0.3943	0	0.602403	0	0	0	0.547388	7.14124	0	4.77261	0	1.11205	0.547377	0.663065	0.602881	7.53753	3.56243	3.99215	4.81917	1.563	5.48956	4.38499	3.54525	0	0.799006	0.258772	5.50131	8.35886	12.3247	3.39822	8.54926	5.12556	6.77972	7.74753	0	8.87713	4.2814
GH51	1.73492	1.44385	1.37692	0.419069	1.99154	1.01999	0.547388	12.6162	0.570015	4.40548	2.02847	2.22411	3.28426	1.32613	2.41153	11.4858	6.05613	5.83468	5.93128	12.8947	16.6974	14.9606	10.9581	0	5.59304	0.258772	4.67612	10.15	9.68372	3.96459	17.5056	15.6782	18.9484	15.6359	0.654221	14.9038	11.6549
GH52	0.15772	0.206264	0.0860576	0	0.221282	0.169998	0	0	0	0	0	0	0	0	0	0	0.356243	0	0	0	0	0	0	0	0	0	0.550131	0	0.125763	0	0.271405	0	0.173839	0	0	0.244325	0
GH53	1.5772	1.37509	0.602403	0.209534	0.663847	1.35998	0	3.57062	1.71005	4.03836	2.02847	3.70685	1.64213	2.65226	3.01441	21.1769	16.0309	19.6537	7.4141	10.5502	5.48956	4.64293	5.64017	0.236016	2.39702	0.258772	4.40105	6.86621	8.80338	6.79644	2.44265	0.904511	3.5637	2.81728	0	7.2483	6.65996
GH54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0	0	0	0	0	0	0	0	0	0.135703	0	0	0	0	0	0
GH55	0.23658	0.343774	0.0860576	0	0	0.339995	0	0	0	0	0	0	0	0	0	1.43572	0.356243	0	0	1.17225	0.457463	0	0.161148	0.236016	0.799006	0	0	0.298531	2.89254	2.26548	1.08562	0.301504	0.434597	0.704321	0	0.407208	0.237856
GH56	0	0	0	0.209534	0	0	0	0.238041	0	0	0	0.370685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173839	0	0	0.0814416	0
GH57	8.75345	10.1069	9.29422	3.35255	3.54052	5.94992	10.9478	35.7062	16.5304	40.0165	56.2901	16.3101	54.1904	66.9696	61.4939	33.7394	32.7744	21.8033	47.821	16.8022	167.432	166.63	88.9536	3.30422	67.1165	10.0921	22.5554	43.884	28.1708	21.5221	40.5751	51.2556	44.0682	39.7237	13.7386	61.6513	64.6967
GH59	0.0788599	0	0	0	0	0	0	0.238041	0	0	0	0	0	0	0	0.35893	0.356243	0	0	0.390749	0.457463	0.257941	0	0	0	0	0.825197	1.19412	0.125763	0.56637	0.678513	0.301504	0.956114	0.704321	0	0.407208	0
GH5_1	0.31544	0.343774	0.602403	0.628603	0.442565	0.339995	0	0.476083	1.71005	0.367124	0	1.11205	0	0	0	0	0	0.307088	0.370705	0.390749	0	0.257941	0.483443	0	0.799006	0.258772	0.550131	0	0.251525	1.13274	0.407108	0.301504	0.347678	0.704321	0.654221	0.325766	0.237856
GH5_10	0.0788599	0.343774	0.0860576	0	0	0	0	0.952165	0.570015	0.367124	0	0	0	0	0	0.35893	0	1.53544	0.74141	0.390749	0	0.257941	0.644591	0	0	0	0.275066	0.597061	0.754575	0.56637	0.949918	0	0.173839	0.704321	0	0.651533	0.237856
GH5_12	0.0788599	0.0687547	0.0860576	0	0	0	0	0	0	2.56987	4.56406	0.370685	3.83164	4.64146	3.01441	1.79465	1.78122	0.921265	1.48282	0.390749	1.82985	1.03176	1.45033	0	3.19602	0	0	0.597061	0.125763	0	0.54281	1.50752	1.21687	0.422592	0	2.36181	0.951423
GH5_13	4.7316	4.95034	4.81923	1.67628	5.97462	6.62991	1.91586	13.3303	17.1005	14.6849	6.08541	15.5688	4.9264	1.32613	6.02881	16.1518	11.0435	18.4253	10.7504	5.07974	8.6918	8.51205	12.2472	1.18008	1.59801	2.84649	9.35223	19.106	9.93524	7.92919	17.0985	8.74361	14.5156	14.3681	1.30844	15.4739	16.8878
GH5_17	0	0.0687547	0.258173	0	0	0.169998	0	0	0	0	0	0	0	0	0	0	0	0	0.74141	0	0.457463	0	0.322296	0	0.799006	0	0.275066	0.597061	0	0	0	0	0	0	0	0.0814416	0
GH5_18	0.0788599	0.0687547	0	0	0	0	0	0	0	0.367124	0	0	0	0	0	0	0.356243	0	0	1.17225	0.457463	0.515882	0.161148	0	0	0	0	0	0	0	0.135703	0	0.0869195	0.563456	0	0	0
GH5_19	0.709739	1.5126	1.37692	0.628603	1.54898	1.35998	2.46325	2.14237	4.56012	3.67124	1.52135	3.70685	3.83164	2.65226	4.22017	0.35893	1.06873	0.614177	1.85353	1.17225	12.3515	10.3176	2.25607	1.18008	0	1.29386	4.12598	1.19412	3.14406	2.26548	0.814216	1.80902	1.12995	1.12691	6.54221	1.62883	1.90285
GH5_2	0.630879	0.756302	0.430288	0.628603	0.221282	0.339995	0.547388	1.90433	1.14003	0.734247	0.507118	3.33616	0	0	0.602881	5.38395	2.84995	4.60633	1.85353	6.25198	1.14366	1.54764	4.67329	0.236016	2.39702	0.258772	1.10026	4.47796	3.0183	2.26548	1.76413	0.301504	1.30379	2.11296	0	1.9546	2.37856
GH5_21	0	0	0.0860576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH5_22	0.47316	0.275019	0.172115	0.628603	0	0.169998	0.273694	1.19021	0	1.83562	0	1.11205	0.547377	0.663065	0	2.51251	3.20619	1.22835	0.74141	1.563	4.3459	5.93264	4.35099	0	3.19602	0	0.275066	1.79118	3.0183	0	1.08562	0	0.956114	0.986049	0	1.79171	2.37856
GH5_24	0	0	0	0	0.221282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH5_25	1.34062	0.893811	0.344231	0.838138	0.885129	0.679991	0	2.38041	1.71005	5.50685	2.02847	1.85342	4.9264	2.65226	1.80864	11.1268	6.41238	8.90556	4.07776	3.12599	8.23434	5.15882	7.0905	0	0	0.258772	3.30079	5.67208	10.1868	2.83185	2.57835	1.80902	2.78142	3.23987	0	3.50199	4.04355
GH5_26	0.55202	0.618793	0.172115	0.209534	0.221282	0.169998	0.273694	0.238041	0	1.10137	3.54982	0.741369	1.64213	0	0.602881	6.81967	4.27492	3.37797	1.85353	0.390749	2.28732	1.80559	0.966887	0	0	0	0.550131	1.19412	5.0305	3.39822	1.22132	0.301504	0.434597	0.986049	0	1.38451	1.42713
GH5_27	0	0	0.0860576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17225	0	0	0	0	0	0	0.275066	0	0	0	0.135703	0	0	0	0	0.325766	0
GH5_28	0.55202	0.412528	0.0860576	0	0	0	0	0.238041	0	0.734247	1.01424	0	1.09475	0	0	3.94823	5.34365	3.99215	7.0434	3.90749	4.57463	2.32147	4.35099	0	3.99503	0	0	0.298531	3.14406	0	2.17124	0.904511	0.956114	0.986049	0	1.05874	1.90285
GH5_29	0.23658	0.343774	0	0	0	0.679991	0	0	0	0	0	0	0	0	0	0.71786	1.78122	0.921265	2.59494	2.34449	0.228732	0.257941	0.644591	0	0	0.258772	0	0	0.50305	0	0	0	0	0	0	0.162883	0
GH5_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH5_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0814416	0
GH5_34	1.02518	0.206264	0.172115	0	0	0	0	0	0.570015	0	0	0	0	0	0	0	0	0.307088	0.370705	0	0	0	0.644591	0	0	0	0.825197	1.49265	0.754575	0	0.135703	0	0.173839	0	0	0.325766	0.237856
GH5_36	1.10404	0.481283	0.602403	0.209534	0.663847	0.679991	0.273694	11.426	3.42009	11.748	2.53559	8.89643	5.47377	1.9892	4.22017	9.33218	6.05613	3.37797	9.26763	1.17225	4.80336	3.35323	2.90066	0	1.59801	0	7.70184	9.55298	7.54575	1.69911	3.12116	4.22105	4.25905	2.95815	0	6.02668	8.08709
GH5_37	0.0788599	0.0687547	0.172115	0	0	0	0	0.238041	0.570015	0	0	0	0	0	0	0.35893	0	0	0.370705	2.34449	0	0.257941	0	0	0	0	0	0	0.377288	0.56637	0.271405	0.301504	0.434597	0.281728	0	0	0
GH5_38	0.3943	0.550038	0.344231	0.419069	0.442565	0.509993	0	0.238041	1.14003	0.367124	2.02847	0.741369	1.09475	0.663065	0	3.5893	3.56243	2.45671	2.22423	0.390749	1.37239	0.773822	2.09492	0	0	0	0.275066	1.49265	5.28203	0	1.62843	0.904511	1.65147	0.704321	1.30844	1.9546	2.37856
GH5_39	0.55202	0.481283	0.688461	0	0.442565	0.509993	0	1.90433	0.570015	2.56987	0	2.96548	0	0	0.602881	0	0	0.614177	0.370705	0	2.51605	1.80559	1.93377	0.236016	0	0	1.65039	2.98531	1.76068	0.56637	1.22132	0.904511	1.65147	1.83123	0.654221	1.71027	1.90285
GH5_4	0.0788599	0.0687547	0	0	0	0	0	0	0	0	0	0.370685	0	0	0	1.79465	1.06873	3.68506	0	3.12599	0.228732	0	0.644591	0	2.39702	0	0	0	0.880338	1.13274	0.407108	0.301504	0.260758	0	0	0.0814416	0.475711
GH5_40	0.0788599	0.275019	0.258173	0	0	0.169998	0	1.19021	0.570015	1.10137	0	0.370685	0.547377	0	0	0	0	0.307088	0.370705	1.563	0.228732	0.515882	0.322296	0	0	0	0.275066	0.895592	0.251525	0	0.271405	0	0.260758	0.281728	0	0.570091	0.713567
GH5_41	0.23658	0.275019	0.0860576	0.209534	0.442565	0	0	0.476083	0.570015	0.367124	0	0.741369	0	0	0.602881	1.43572	1.42497	0	1.11212	0.390749	1.60112	1.80559	1.12803	0	0	0	0.825197	0.895592	2.38949	0	0.135703	0	0.173839	0.140864	0	2.44325	1.90285
GH5_42	0.0788599	0.0687547	0	0.628603	0	0	0	0	0	0	1.01424	0	0	1.32613	0	0	0	0	0.370705	0	0.686195	0.773822	0.644591	0	0.799006	0.258772	0.275066	0.298531	1.63491	0.56637	0	0	0	0	0	0.0814416	0
GH5_43	0.15772	0.343774	0	0	1.54898	0.849989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125763	0	0	0	0	0	0	0	0
GH5_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.68899	0	0	0.161148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH5_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781498	0	0	0.644591	0	7.99006	0	0	0	0.251525	0	0.135703	0	0	0	0	0	0
GH5_46	3.39098	1.03132	0.774519	0.419069	0	1.52998	0	1.19021	2.28006	1.83562	3.04271	1.48274	2.18951	5.30452	3.01441	11.8447	8.90608	11.6694	4.81917	4.68899	6.40448	6.9644	8.86313	0	3.19602	0	3.57585	6.26915	10.1868	3.96459	1.49273	0.603008	0.608436	0.563456	0	2.36181	4.51926
GH5_47	0.23658	0.137509	0.430288	0.209534	0	0	0	1.19021	1.71005	0.734247	0	0.741369	0.547377	0	0.602881	0.71786	0.356243	2.7638	1.48282	0	0.914926	0.515882	0.966887	0	0	0	1.37533	1.79118	0.377288	0	0.54281	0	0.347678	0.281728	0	0.732974	1.18928
GH5_48	0.47316	0.618793	0.344231	0.209534	0.221282	0.169998	0.547388	3.09454	2.85008	4.77261	7.60676	2.22411	7.66328	7.29372	5.42593	1.07679	2.84995	0.614177	4.44846	0.390749	9.14926	8.51205	4.67329	0	0.799006	1.03509	3.30079	5.67208	2.51525	0.56637	2.44265	2.11053	3.82446	2.95815	0	4.07208	3.80569
GH5_5	0.0788599	0.206264	0.688461	0.209534	1.10641	0.509993	0.273694	0.238041	2.28006	0.367124	0	0.370685	0.547377	0	0.602881	0.71786	0	0.307088	0.74141	1.563	0.686195	0	1.45033	0.236016	0	1.29386	0.275066	0	0.50305	0	0.54281	0	0.608436	0.704321	1.30844	0.814416	0.713567
GH5_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140864	0	0	0
GH5_51	0	0.0687547	0	0	0	0.169998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH5_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301504	0	0.140864	0	0	0
GH5_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125763	0	0	0	0	0	0	0	0
GH5_54	0.0788599	0	0	0	0	0	0	0.238041	0	0	1.01424	0	1.09475	1.32613	1.20576	0	0	0	0	0.781498	2.74478	1.80559	3.06181	0	5.59304	0	0	0.298531	0.628813	0	0.135703	0	0.260758	0	0	0.407208	0.237856
GH5_55	0	0	0	0	0	0	0	0	0	0.734247	0	0.741369	0.547377	0	1.20576	1.79465	2.4937	1.84253	1.11212	0	0	0	0.161148	0	0.799006	0	0	0.298531	0.754575	0	0.271405	0	0.0869195	0.140864	0	0.488649	0.237856
GH5_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298531	0	0	0	0	0	0.140864	0	0	0
GH5_7	0.55202	0.687547	1.03269	0.419069	0.442565	0.509993	0	3.57062	1.14003	5.13973	2.53559	2.96548	6.56853	7.29372	8.44034	1.43572	2.84995	0.307088	6.30199	3.90749	5.94702	4.90087	2.57836	0.472032	4.79404	0.517544	2.47559	3.8809	1.63491	0.56637	4.47819	3.91955	5.21517	3.38074	0.654221	5.53803	4.2814
GH5_8	0	0.137509	0	0	0	0	0	0	0	0	0	0	0	0	0.602881	0.35893	0	0	0	0.390749	0.228732	0.257941	0	0	0	0	0	0	0.125763	1.13274	0	0	0	0	0	0	0
GH5_9	0	0.0687547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0	0	0	0	0	0	0	0	0	0.135703	0	0	0	0	0.0814416	0
GH6	0.3943	0.275019	0.516346	0	0.221282	0.339995	0	0	0	0	0	0	0	0	0	0.35893	0.356243	0.614177	0	3.90749	0	0	0.161148	0	0	0.258772	0.275066	0.298531	0.50305	0.56637	0.678513	0	0.260758	0.140864	0	0.895857	0.475711
GH62	1.10404	0.825057	1.97933	0.628603	1.10641	0.679991	0.547388	7.85536	7.4102	10.6466	3.04271	7.41369	2.18951	2.65226	1.80864	2.51251	1.42497	0.921265	5.93128	0.781498	2.28732	1.2897	5.80132	0.472032	0	2.32895	5.22625	9.55298	7.41999	0	2.98546	5.12556	6.08436	5.91629	0	7.98127	9.27637
GH63	0.788599	0.550038	0.430288	0.419069	0.885129	0.679991	0.273694	1.66629	0	1.46849	3.04271	0	0.547377	2.65226	1.20576	7.1786	6.05613	9.51974	5.93128	14.8485	5.94702	6.9644	3.06181	0	11.9851	1.03509	0.550131	1.19412	3.14406	5.09733	3.52827	5.12556	3.65062	2.39469	1.30844	2.9319	1.66499
GH64	0.0788599	0	0	0.209534	0	0	0	0	0	0.367124	0.507118	0	0.547377	0	0.602881	1.07679	0	0	0.370705	0	0.228732	0.257941	0.644591	0	3.19602	0.258772	0.825197	0	0	0	2.57835	0.603008	1.65147	1.12691	0	0.162883	0.237856
GH65	12.7753	12.6509	11.7899	9.63858	12.3918	13.9398	14.5058	17.6151	9.12024	17.9891	24.3416	16.3101	36.6743	41.7731	31.3498	59.2234	52.3678	44.8349	27.8029	53.5326	34.9959	31.4688	35.6137	3.77626	73.5086	21.2193	20.0798	16.7177	18.6129	19.823	16.8271	17.4872	18.0792	12.9595	4.57955	20.6862	36.1541
GH66	0	0	0	0	0	0	0	0.238041	0	1.10137	0	0	0	0.663065	0.602881	1.07679	0	0.307088	0	0.781498	1.14366	1.80559	0.966887	0	7.99006	0	0	0	0.251525	0	0.678513	0	0.695356	0.140864	0	0.244325	0.237856
GH67	0	0.137509	0.172115	0	0	0.169998	0	1.19021	0	0.734247	0	0.741369	0.547377	0	0	0.35893	0	0.614177	0.370705	1.95374	0.228732	0	0.322296	0	0	0	0.550131	2.08972	1.38339	3.39822	1.49273	0.904511	1.82531	1.40864	0	1.54739	0.475711
GH68	0.15772	0.137509	0.172115	0	0.221282	0.339995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125763	0	0	0	0	0	0	0	0
GH70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH71	0	0	0.0860576	0	0	0	0	0	0	0	0	0	0	0	0	0.35893	0.356243	0.921265	0	0.390749	0.228732	0	0	0	0	0	0	0	0	0	0.135703	0	0.260758	0.140864	0	0	0
GH72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56637	0	0	0	0	0	0.0814416	0
GH73	30.1245	25.1642	15.6625	15.296	17.0387	22.9497	15.0532	6.42712	2.85008	2.20274	4.56406	2.96548	2.73689	3.31533	3.01441	43.0716	48.0928	40.5357	18.906	51.5789	13.4952	12.1232	43.6711	5.19235	34.3573	11.386	6.60158	2.08972	31.4406	38.5132	5.97091	2.41203	3.5637	4.78938	15.0471	13.7636	12.3685
GH74	7.25511	6.60045	7.05673	3.35255	3.98308	3.90995	7.38974	6.18907	7.4102	6.97535	6.08541	11.8619	6.02115	5.96759	7.23458	17.2286	12.8248	18.1182	7.0434	5.07974	11.2078	9.54381	11.9249	3.77626	4.79404	8.53947	11.2777	11.0456	10.6898	6.79644	3.25686	6.33158	5.56285	5.21197	12.4302	7.89983	9.98994
GH75	0.15772	0.0687547	0.0860576	0	0.221282	0	0	0	0.570015	0	0	0	0	0	0	0	0	0	0.370705	0	0	0	0	0	0	0	0	0	0	0	0.271405	0	0	0	0	0.0814416	0
GH76	0.23658	0.137509	0	0	0.221282	0.509993	0	0.238041	0.570015	0	0	0	0	0	0	3.94823	2.4937	3.37797	1.11212	0.781498	0	0	0.161148	0	0	0	0.275066	1.19412	0.377288	0	0.54281	0	0.260758	0	0	0.244325	0.237856
GH77	20.4247	14.576	9.5524	9.00998	13.9408	17.3398	9.85299	13.5684	5.70015	11.748	17.7491	10.7499	15.8739	15.9136	12.0576	32.6626	34.5556	31.0159	30.7685	56.6586	32.2512	28.1155	41.2538	0.944064	43.9453	8.2807	9.35223	7.16474	39.741	47.0087	13.9774	12.6632	12.6902	9.29703	10.4675	21.8263	21.407
GH78	11.1193	9.14438	8.69182	2.51441	5.53206	10.1999	3.28433	23.5661	3.42009	17.2548	18.7634	5.18958	3.83164	8.61985	4.82305	106.243	63.055	65.1027	34.1049	25.3987	52.6083	44.6238	77.3509	0.236016	17.5781	0.776315	10.4525	22.9869	49.2989	20.9557	47.0888	26.2308	45.1981	33.1031	7.85065	62.0585	57.7989
GH79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356243	0	0.370705	0.390749	0.228732	0	0	0	0	0	0	0	0.125763	0	0.407108	0	0.0869195	0.281728	0	0.244325	0.237856
GH8	1.49834	2.1314	0.688461	1.04767	0.885129	1.35998	1.09478	0.952165	1.71005	0.367124	0	1.48274	0	0.663065	0	1.43572	0.712486	1.22835	0	7.03348	8.6918	8.51205	9.83002	0.236016	2.39702	1.03509	3.02572	1.49265	2.64101	3.39822	2.17124	3.01504	1.82531	1.9721	0.654221	2.03604	1.66499
GH81	0.31544	0.412528	0	0.209534	0.221282	0.679991	0	0.476083	0	0.367124	0	0	0	0	0	0.35893	0.356243	0.921265	0.370705	2.73524	0	0	0.483443	0	1.59801	0	0.550131	0	1.76068	3.39822	0.54281	0	0.434597	0.845185	0	0.651533	0.237856
GH82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307088	0	0.781498	0	0	0	0	0	0	0	0	0.125763	0	0.271405	0	0.260758	0	0	0.162883	0
GH84	5.99335	5.91291	6.97067	4.40022	3.98308	4.92993	9.3056	3.57062	5.70015	1.46849	2.53559	4.8189	0.547377	0	1.20576	5.74288	6.41238	6.75594	5.18987	14.067	6.17575	5.41676	6.92936	1.4161	4.79404	7.24561	9.90236	2.68678	4.90474	6.23007	2.57835	0.603008	1.99915	1.12691	1.30844	3.01334	4.04355
GH85	0.3943	0.0687547	0.258173	0	0.221282	0	0	0	0	0	0	0	0	0	0	3.94823	1.78122	1.53544	1.85353	3.12599	0	0.257941	0.805739	0	0	0	0.275066	0	1.25763	0.56637	0	0	0.173839	0	0	0.651533	1.18928
GH86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.409	2.13746	3.37797	0.370705	0	0	0	0	0	0	0	0	0	1.63491	0	0.271405	0	0.608436	0	0	0.162883	0
GH87	0	0.0687547	0.0860576	0	0	0	0	0.238041	0	0	0	0	0	0	0	0.35893	0	0	0	0	0.686195	0.773822	0.161148	0	0.799006	0	0	0	0.125763	0	0.135703	0	0.0869195	0	0	0.162883	0
