genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300012859_7,3300012859,4272349,307,17752,0,6,0,62,93.14,0.41,91.09,MQ,OTU-17113,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata_B,Terrestrial,Soil,soil,-89.4011,43.073
3300027942_1,3300027942,3843447,382,12432,0,1,0,44,93.06,2.25,81.81,MQ,OTU-16736,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Aquabacterium;s__,Terrestrial,Soil,Sand,-119.272,46.372
3300012826_2,3300012826,6247403,68,160971,0,3,0,51,93.04,0.62,89.94,MQ,OTU-11855,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter denitrificans,Terrestrial,Soil,soil,-89.4011,43.073
3300012799_6,3300012799,3196285,245,16579,1,2,1,47,92.79,1.22,86.69,HQ,OTU-1479,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012001_8,3300012001,2614182,204,17429,0,0,0,31,92.72,3.91,73.17,MQ,OTU-9140,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera;s__GCA_002429455.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300000564_1,3300000564,4137503,388,14126,0,1,0,63,92.66,0.91,88.11,MQ,OTU-16640,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_F,Terrestrial,Soil,Soil,-96.6083,39.101
3300005529_93,3300005529,2285232,22,171923,1,1,2,42,92.61,0.12,92.01,HQ,OTU-2537,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA7966;f__UBA7966;g__;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300015198_16,3300015198,3276014,256,16985,0,0,0,39,92.48,3.74,73.78,MQ,OTU-15238,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Terrestrial,Soil,Glacier forefield soil,-50.0183,67.163
3300017648_12,3300017648,3232010,26,154389,1,1,1,36,92.3,1.1,86.8,MQ,OTU-9601,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__,Terrestrial,Soil,compost,-122.29,37.83
3300000367_15,3300000367,2735355,160,25444,1,1,1,43,92.08,1.53,84.43,MQ,OTU-7267,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,Terrestrial,Soil,Alkaline sediment,79.14,52.1
3300015198_15,3300015198,3458831,310,15422,0,0,0,33,92.06,2.59,79.11,MQ,OTU-2700,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__UKL13-2;g__UKL13-2;s__,Terrestrial,Soil,Glacier forefield soil,-50.0183,67.163
3300026173_7,3300026173,3353886,233,22978,0,0,0,39,92.02,3.3,75.52,MQ,OTU-7025,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Pseudohaliea;s__,Terrestrial,Soil,Pond soil,-122.133,37.4971
3300005529_68,3300005529,3328983,233,19177,0,1,1,39,91.77,0.75,88.02,MQ,OTU-9372,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__RBG-16-60-9;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300015204_17,3300015204,3425612,205,24657,1,0,0,34,91.67,0.88,87.27,MQ,OTU-2700,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__UKL13-2;g__UKL13-2;s__,Terrestrial,Soil,Glacier forefield soil,-50.0184,67.163
3300025551_1,3300025551,3317572,289,16409,1,1,1,43,91.63,3.14,75.93,HQ,OTU-6233,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalobacterales;f__Thiohalobacteraceae;g__;s__,Terrestrial,Soil,Natural and restored wetlands,-121.867,38.0457
3300026893_2,3300026893,2395208,297,10018,0,1,0,36,91.3,1.16,85.5,MQ,OTU-10404,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA3067;g__UBA3067;s__,Terrestrial,Soil,Sand,-119.272,46.372
3300017646_8,3300017646,5395380,26,327777,1,1,1,42,91.28,2.08,80.88,HQ,OTU-13545,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300027711_27,3300027711,2326129,149,23587,0,0,0,39,90.91,1.77,82.06,MQ,OTU-6661,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_C;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300011199_1,3300011199,4918596,133,80768,1,2,1,44,90.78,2.54,78.08,HQ,OTU-17585,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,Terrestrial,Soil,Glacier forefield soil,12.2583,79.1122
3300025814_9,3300025814,2353592,145,23123,0,0,0,31,90.69,1.53,83.04,MQ,OTU-10984,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,Terrestrial,Soil,Natural and restored wetlands,-122.509,37.9264
3300025554_3,3300025554,3826872,122,57910,1,1,1,54,90.64,0.48,88.24,HQ,OTU-4172,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__SG8-39;g__SG8-39;s__,Terrestrial,Soil,Natural and restored wetlands,-122.01,38.1971
3300027653_29,3300027653,2270377,187,16968,1,2,0,25,90.61,1.43,83.46,MQ,OTU-11967,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Paenalcaligenes;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300025481_14,3300025481,2290421,216,13712,0,0,0,38,90.58,1.44,83.38,MQ,OTU-3142,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Gallionellaceae;g__Gallionella;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300012833_3,3300012833,5962051,474,16959,0,3,0,52,90.55,0.97,85.7,MQ,OTU-3987,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter marplatensis,Terrestrial,Soil,soil,-89.4011,43.073
3300027653_31,3300027653,2208146,144,23769,0,1,1,27,90.4,1.48,83,MQ,OTU-3230,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Paenalcaligenes;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300025947_1,3300025947,3428657,411,10346,0,1,1,32,90.33,2.11,79.78,MQ,OTU-9587,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__SG8-39;g__SG8-39;s__,Terrestrial,Soil,Natural and restored wetlands,-122.033,38.2098
3300025553_15,3300025553,2728632,281,12348,0,0,0,32,90.16,2.15,79.41,MQ,OTU-3142,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Gallionellaceae;g__Gallionella;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300006879_35,3300006879,2022645,184,15480,0,3,0,39,89.84,0.59,86.89,MQ,OTU-8487,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Paenalcaligenes;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300027653_30,3300027653,2255011,193,20905,0,2,0,36,89.82,4.74,66.12,MQ,OTU-3229,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300012878_9,3300012878,3154697,28,186967,0,2,0,38,89.7,0.08,89.3,MQ,OTU-3192,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300027895_15,3300027895,3099239,25,195518,1,0,1,28,89.67,3.14,73.97,MQ,OTU-9648,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19;s__,Terrestrial,Soil,Forest soil,-83.37,46.42
3300026272_1,3300026272,6035400,94,99464,2,4,0,64,89.66,0.8,85.66,MQ,OTU-11311,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Pseudoduganella;s__,Terrestrial,Soil,Soil,-149.314,68.6137
3300015204_15,3300015204,3461243,467,8280,0,0,0,34,89.38,1.22,83.28,MQ,OTU-2702,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhizobacter;s__,Terrestrial,Soil,Glacier forefield soil,-50.0184,67.163
3300020215_10,3300020215,4153387,55,157331,0,2,0,36,89.28,3.23,73.13,MQ,OTU-5686,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylocaldum;s__GCF_002005105.1,Terrestrial,Soil,soil,-116.255,33.3049
3300027711_26,3300027711,2333212,189,17197,1,0,0,37,89.25,0.36,87.45,MQ,OTU-4316,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_C;s__Pseudomonas_C caeni,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300012863_5,3300012863,4165166,453,11047,0,3,0,53,89.16,2.24,77.96,MQ,OTU-1496,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella agrestis,Terrestrial,Soil,soil,-89.4011,43.073
3300009824_17,3300009824,3127836,71,121042,1,1,1,38,88.95,3.05,73.7,MQ,OTU-5217,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Terrestrial,Soil,Peatlands soil,11.881,50.1318
3300009095_63,3300009095,3340826,371,10762,0,0,0,27,88.61,2.1,78.11,MQ,OTU-11613,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__BRH-c0;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300025634_7,3300025634,3113452,273,15770,0,1,1,39,88.18,1.61,80.13,MQ,OTU-7263,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300027711_29,3300027711,2193403,209,14326,0,2,0,36,88.06,1.48,80.66,MQ,OTU-4350,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__oteobacteria-14-A;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300026184_12,3300026184,2962099,141,32769,2,1,1,54,87.91,2.82,73.81,MQ,OTU-14044,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,Terrestrial,Soil,Pond soil,-122.133,37.4958
3300010373_53,3300010373,2968670,291,13793,1,1,0,36,87.81,4.95,63.06,MQ,OTU-8062,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__66-474;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300021478_13,3300021478,1406332,69,27409,0,0,0,34,87.79,0.39,85.84,MQ,OTU-5635,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300021066_4,3300021066,2352351,220,13835,0,0,0,40,87.66,2.56,74.86,MQ,OTU-4205,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__MM2;s__,Terrestrial,Soil,soil,-116.255,33.305
3300012001_6,3300012001,4779069,590,10162,0,0,0,50,87.61,4.9,63.11,MQ,OTU-9890,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Herminiimonas;s__Herminiimonas sp1,Terrestrial,Soil,Permafrost,NULL,NULL
3300026886_1,3300026886,1836967,231,9747,1,1,1,36,87.5,3.22,71.4,MQ,OTU-9572,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__,Terrestrial,Soil,Soil,-73.72,45.54
3300012811_7,3300012811,3609778,278,22726,1,0,0,54,87.28,3.05,72.03,MQ,OTU-7325,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Comamonas;s__Comamonas terrigena,Terrestrial,Soil,soil,-89.4011,43.073
3300026274_3,3300026274,6480479,131,105437,1,4,0,46,87.1,1.89,77.65,MQ,OTU-8755,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,Terrestrial,Soil,Permafrost soil,-149.314,68.6137
3300012804_6,3300012804,3666899,314,19272,1,0,0,53,86.94,1.37,80.09,MQ,OTU-7325,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Comamonas;s__Comamonas terrigena,Terrestrial,Soil,soil,-89.4011,43.073
3300012816_2,3300012816,5479526,31,267225,0,3,0,45,86.76,0.56,83.96,MQ,OTU-3987,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter marplatensis,Terrestrial,Soil,soil,-89.4011,43.073
3300015204_21,3300015204,3046085,317,11991,1,0,0,35,86.5,3.62,68.4,MQ,OTU-15238,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Terrestrial,Soil,Glacier forefield soil,-50.0184,67.163
3300025593_5,3300025593,3037220,74,101123,1,1,1,41,86.4,4.23,65.25,MQ,OTU-2555,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalobacterales;f__Thiohalobacteraceae;g__UBA9214;s__,Terrestrial,Soil,Natural and restored wetlands,-122.502,38.015
3300012879_5,3300012879,4878632,589,9786,0,1,0,62,86.37,4.61,63.32,MQ,OTU-7483,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Massilia;s__Massilia alkalitolerans,Terrestrial,Soil,soil,-89.4011,43.073
3300012940_39,3300012940,4471680,505,10795,1,0,0,23,86.01,2.42,73.91,MQ,OTU-10522,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300026221_3,3300026221,5343939,707,8656,0,3,0,55,85.8,4.54,63.1,MQ,OTU-6090,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rugamonas;s__,Terrestrial,Soil,Permafrost soil,-149.314,68.6137
3300012005_11,3300012005,3910447,474,9870,0,0,0,29,85.25,2.98,70.35,MQ,OTU-9890,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Herminiimonas;s__Herminiimonas sp1,Terrestrial,Soil,Permafrost,NULL,NULL
3300021444_7,3300021444,3886267,471,10043,0,1,0,49,84.97,2.44,72.77,MQ,OTU-1296,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter_B;s__,Terrestrial,Soil,bulk soil,-43.5919,-19.28
3300012940_61,3300012940,3049490,258,17007,0,0,0,32,84.66,2.48,72.26,MQ,OTU-13982,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300027711_34,3300027711,2090291,301,7829,0,3,0,54,84.59,2.62,71.49,MQ,OTU-315,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter indicus,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300027711_42,3300027711,1756565,140,18622,0,0,0,38,84.44,0.52,81.84,MQ,OTU-8143,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300009095_80,3300009095,2852221,96,51440,1,0,0,39,84.33,1.45,77.08,MQ,OTU-13277,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300009095_124,3300009095,2015686,353,5866,0,1,0,20,84.14,1.88,74.74,MQ,OTU-10120,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__UBA6140;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300027568_8,3300027568,2413692,372,7357,0,0,0,21,84.13,3.73,65.48,MQ,OTU-5217,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Terrestrial,Soil,Peatlands soil,11.881,50.1318
3300015191_4,3300015191,3001060,423,8158,0,0,0,38,84.09,4.04,63.89,MQ,OTU-7379,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__,Terrestrial,Soil,Glacier forefield soil,18.6071,67.9046
3300011997_5,3300011997,4640853,309,22880,1,1,2,35,83.99,2.02,73.89,MQ,OTU-8616,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Ramlibacter_B;s__Ramlibacter_B tataouinensis,Terrestrial,Soil,Permafrost,NULL,NULL
3300017540_12,3300017540,3080515,17,371111,0,2,0,33,83.95,0.49,81.5,MQ,OTU-6607,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300027711_38,3300027711,1943637,181,14748,0,0,0,40,83.91,1.75,75.16,MQ,OTU-15420,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300027867_13,3300027867,3224484,147,36777,1,0,0,40,83.86,4.49,61.41,MQ,OTU-5709,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300025569_3,3300025569,2801885,301,11519,0,0,0,28,83.82,2.21,72.77,MQ,OTU-6233,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalobacterales;f__Thiohalobacteraceae;g__;s__,Terrestrial,Soil,Natural and restored wetlands,-121.867,38.0457
3300020592_6,3300020592,3856961,29,219042,2,1,1,37,83.61,0.77,79.76,MQ,OTU-3249,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__,Terrestrial,Soil,compost,-122.29,37.83
3300006879_43,3300006879,1718293,236,8216,0,2,0,33,83.45,0.58,80.55,MQ,OTU-422,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Wohlfahrtiimonadaceae;g__;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300012856_11,3300012856,3154105,243,18421,0,1,0,38,83.23,2.19,72.28,MQ,OTU-3192,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300017649_13,3300017649,3388618,326,13640,0,0,0,46,83.17,1.96,73.37,MQ,OTU-8825,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Pusillimonas;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012003_16,3300012003,2467072,339,8377,0,0,0,28,83.06,2.27,71.71,MQ,OTU-9140,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera;s__GCA_002429455.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300027706_39,3300027706,2590027,276,12012,0,0,0,36,83.05,1.14,77.35,MQ,OTU-17501,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__66-474;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300027711_28,3300027711,2266618,310,7820,0,2,0,29,82.88,2.85,68.63,MQ,OTU-4346,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7239;g__;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300026184_14,3300026184,2736901,358,8860,1,0,0,30,82.72,3.32,66.12,MQ,OTU-14046,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__;s__,Terrestrial,Soil,Pond soil,-122.133,37.4958
3300001422_3,3300001422,2192841,209,14634,0,0,0,28,82.66,1.02,77.56,MQ,OTU-2161,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5335;f__;g__;s__,Terrestrial,Soil,Hydrocarbon resource environments,-111.399,56.7027
3300026873_1,3300026873,3255966,491,7561,0,3,0,47,82.05,2.05,71.8,MQ,OTU-12819,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae,Terrestrial,Soil,Soil,-89.38,43.3
3300027942_3,3300027942,2359960,329,8182,0,0,0,26,82.04,2.41,69.99,MQ,OTU-16734,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__;s__,Terrestrial,Soil,Sand,-119.272,46.372
3300010048_25,3300010048,2144905,241,11241,0,1,1,32,82.01,2.99,67.06,MQ,OTU-2197,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__;g__;s__,Terrestrial,Soil,Tropical forest soil,-79.8436,9.1086
3300027653_47,3300027653,1735468,258,7531,1,1,0,23,81.8,2.22,70.7,MQ,OTU-8487,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Paenalcaligenes;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300025725_20,3300025725,2566992,358,7864,0,0,0,33,81.7,3.59,63.75,MQ,OTU-3188,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhodoferax;s__,Terrestrial,Soil,Arctic peat soil,-156.598,71.2838
3300026167_14,3300026167,2925589,364,9459,1,0,0,35,81.67,4.92,57.07,MQ,OTU-7025,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Pseudohaliea;s__,Terrestrial,Soil,Pond soil,-122.133,37.4968
3300027905_53,3300027905,3126112,148,34016,1,0,0,31,81.6,2.78,67.7,MQ,OTU-2874,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__GJ-E10;s__,Terrestrial,Soil,Peatlands soil,11.88,50.13
3300026843_1,3300026843,1701864,197,10399,0,1,1,33,81.48,3.75,62.73,MQ,OTU-9572,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__,Terrestrial,Soil,Soil,-73.72,45.54
3300026024_1,3300026024,3038187,353,10913,1,1,1,29,81.46,1.85,72.21,MQ,OTU-15081,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__;s__,Terrestrial,Soil,Natural and restored wetlands,-122.266,38.1318
3300015196_15,3300015196,3039545,280,15788,0,0,0,30,81.29,2.2,70.29,MQ,OTU-2700,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__UKL13-2;g__UKL13-2;s__,Terrestrial,Soil,Glacier forefield soil,-50.0183,67.1631
3300000366_15,3300000366,2795116,158,26414,1,0,0,39,81.03,0,81.03,MQ,OTU-7267,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,Terrestrial,Soil,Alkaline sediment,82.1,52.98
3300020215_9,3300020215,4407169,139,55257,0,0,0,41,81.03,0,81.03,MQ,OTU-13996,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter;s__,Terrestrial,Soil,soil,-116.255,33.3049
3300012005_17,3300012005,2196088,311,7513,1,0,0,20,80.95,1.5,73.45,MQ,OTU-9140,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera;s__GCA_002429455.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300027091_1,3300027091,3631341,583,6704,0,1,0,38,80.86,2.17,70.01,MQ,OTU-16736,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Aquabacterium;s__,Terrestrial,Soil,Sand,-119.272,46.372
3300026222_3,3300026222,4461225,671,7098,0,0,0,37,80.74,2.34,69.04,MQ,OTU-6090,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rugamonas;s__,Terrestrial,Soil,Permafrost soil,-149.314,68.6137
3300025915_19,3300025915,2385543,84,46341,1,0,0,28,80.43,1.45,73.18,MQ,OTU-12896,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19;s__,Terrestrial,Soil,"Corn, switchgrass and miscanthus rhizosphere",-85.451,42.4774
3300026026_3,3300026026,2201553,260,11032,0,0,0,32,80.32,2.87,65.97,MQ,OTU-9527,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Hydrogenophilaceae;g__Thiobacillus;s__,Terrestrial,Soil,Natural and restored wetlands,-121.65,38.1075
